"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Otsuka American Pharmaceutical Inc.","Otsuka Pharmaceutical","$1,700,000","$1,700,000","$0","2008","20080327","healthcare-related offenses","off-label or unapproved promotion of medical products","False Claims Act and related","Otsuka American Pharmaceutical agreed to $1.7 million to settle multistate litigation alleging it engaged in off-label marketing of the schizophrenia drug Abilify and thus cased false claims to be submitted to state Medicaid programs. This was part of a larger $4 million settlement involving the federal government; see the Violation Tracke entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-otsuka-american-pharmaceutical-inc","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Japan","","publicly traded","","pharmaceuticals","pharmaceuticals","https://www.justice.gov/archive/opa/pr/2008/March/08_civ_244.html",""
"Par Pharmaceutical Companies Inc.","Endo International","$22,500,000","$22,500,000","$0","2013","20130305","healthcare-related offenses","off-label or unapproved promotion of medical products","","Par Pharmaceutical agreed to pay $22.5 million to a group of states and the federal government to settle allegations that it promoted its prescription drug Megace ES for uses not approved by the Food and Drug Administration. This was part of a larger $45 million civil and criminal settlement announced by the U.S. Justice Department; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-par-pharmaceutical-companies-inc","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Ireland (reincorporated for tax reasons)","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","https://www.justice.gov/opa/pr/par-pharmaceuticals-pleads-guilty-and-agrees-pay-45-million-resolve-civil-and-criminal",""
"Parkway Discount Pharmacy","","$50,000","$0","$50,000","2019","20190624","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of South Carolina","civil","","","","","","South Carolina","Longs","","","","","","","","","","","https://www.justice.gov/usao-sc/pr/parkway-discount-pharmacy-agrees-pay-fine-and-relinquish-dea-license-resolve-allegations",""
"Pecos Valley Medical Center, Inc.","","$70,000","$0","$70,000","2019","20190606","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","New Mexico","Pecos","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Pfizer","Pfizer","$35,000,000","$0","$35,000,000","2014","20140806","healthcare-related offenses","off-label or unapproved promotion of medical products","","Pfizer agreed to pay $35 million as part of the settlement of multistate litigation alleging improper marketing and promotion of the immunosuppressive drug Rapamune. ","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","USA","New York","publicly traded","PFE","pharmaceuticals","pharmaceuticals","https://web.archive.org/web/20161130121010/http://ag.ny.gov/press-release/ag-schneiderman-announces-settlement-pfizer-end-deceptive-advertising-practices-and/",""
"Pfizer Inc.","Pfizer","$60,000,000","$0","$60,000,000","2008","20081022","healthcare-related offenses","off-label or unapproved promotion of medical products","consumer protection violation","Pfizer agreed to pay $60 million to settle multistate litigation alleging that it engaged in unfair and deceptive practices in marketing its second-generation pain reliever, Bextra, for unapproved off-label uses.","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","USA","New York","publicly traded","PFE","pharmaceuticals","pharmaceuticals","http://www.illinoisattorneygeneral.gov/pressroom/2008_10/20081022.html",""
"Pfizer Inc.","Pfizer","$375,000","$0","$375,000","2013","20131107","healthcare-related offenses","off-label or unapproved promotion of medical products","false advertising","Pfizer and Mylan agreed to pay a total of $625,000 in settlement of charges they ran a deceptive advertisement overstating the effectiveness of EpiPen.","state","agency action","Massachusetts Attorney General","civil","","","","","","Massachusetts","","","","","","USA","New York","publicly traded","PFE","pharmaceuticals","pharmaceuticals","https://web.archive.org/web/20131210003236/http://www.mass.gov/ago/news-and-updates/press-releases/2013/2013-11-07-epipen-ad-settlement.html",""
"Pfizer Inc.","Pfizer","$42,900,000","$0","$42,900,000","2012","20121212","healthcare-related offenses","off-label or unapproved promotion of medical products","consumer protection violation","Pfizer agreed to pay $42.9 million to settle multistate litigation alleging that it engaged in unlawful marketing of its drugs Zyvox and Lyrica, including the promotion of Lyrica for uses not approved by the Food and Drug Administration.","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","USA","New York","publicly traded","PFE","pharmaceuticals","pharmaceuticals","https://www.atg.wa.gov/news/news-releases/washington-state-receives-13-million-settlement-pfizer",""
"Preferred Pharmacy Solutions, LLC","","$75,000","$0","$75,000","2019","20190626","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Massachusetts","civil","","","","","","Massachusetts","Haverhill","","","","","","","","","","","https://www.justice.gov/usao-ma/pr/long-term-care-pharmacy-settles-improper-dispensing-and-recordkeeping-allegations",""
"Prizam Healthcare Technologies, LLC d/b/a Raiven Healthcare","","$40,000","$0","$40,000","2019","20190731","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Tennessee","Nashville","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Purdue Frederick Company, Inc. and Purdue Pharma, L.P.","Purdue Pharma","$1,047,787","$0","$1,047,787","2007","20070918","healthcare-related offenses","Controlled Substances Act violation","","","state","agency action","Nevada Attorney General","civil","","","","","","Nevada","","","","","","USA","Connecticut","privately held","","pharmaceuticals","pharmaceuticals","http://ag.nv.gov/uploadedFiles/agnvgov/Content/News/PR/Archive/2007pr.pdf (scroll down)",""
"Purdue Pharma","Purdue Pharma","$19,500,000","$0","$19,500,000","2007","20070508","healthcare-related offenses","off-label or unapproved promotion of medical products","","Purdue Pharma agreed to pay $19.5 million to settle multistate litigation alleging that the company aggressively marketed its painkiller OxyContin to doctors while downplaying the risk of addiction.","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","USA","Connecticut","privately held","","pharmaceuticals","pharmaceuticals","https://www.atg.wa.gov/news/news-releases/washington-receive-share-195-million-settlement-oxycontin-maker",""
"Purdue Pharma","Purdue Pharma","$270,000,000","$0","$270,000,000","2019","20190326","healthcare-related offenses","Controlled Substances Act violation","","Purdue Pharma agreed to pay $177.5 million in cash over five years plus addiction treatment medication worth $20 million to the Oklahoma State University Center for Health Sciences Center for Wellness and Recovery to settle a case brought by the state relating to Purdue Pharma's role in creating the opioid crisis in the state. The company also agreed to pay the state $60 million to cover its litigation costs and $12.5 million to help cities and counties in the state deal with the effect of the opioid crisis.","state","agency action","Oklahoma Attorney General","civil","","","","","","Oklahoma","","","","","","USA","Connecticut","privately held","","pharmaceuticals","pharmaceuticals","http://www.oag.ok.gov/attorney-general-hunter-announces-historic-270-million-settlement-with-purdue-pharma-200-million-to-establish-endowment-for-osu-center-for-wellness",""
"Purdue Pharma, L.P.","Purdue Pharma","$75,000","$0","$75,000","2015","20150820","healthcare-related offenses","Controlled Substances Act violation","","","state","agency action","New York Attorney General","civil","","","","","","New York","","","","","","USA","Connecticut","privately held","","pharmaceuticals","pharmaceuticals","https://web.archive.org/web/20160820185838/http://ag.ny.gov/press-release/ag-schneiderman-announces-settlement-purdue-pharma-ensures-responsible-and-transparent",""
"Quest Pharmaceuticals","","$250,000","$0","$250,000","2016","20160624","healthcare-related offenses","Controlled Substances Act violation","","drug distribution abuse allegations","state","agency action","West Virginia Attorney General","civil","","","","","","West Virginia","","","","","","","","","","","","5 drug firms to pay $4.2M in 'pill mill' suit, Charleston Gazette-Mail, June 24, 2016 (via Nexis).",""
"Reckitt Benckiser Group","Reckitt Benckiser","$200,000,000","$200,000,000","$0","2019","20190711","healthcare-related offenses","Controlled Substances Act violation","False Claims Act and related","Reckitt Benckiser Group agreed to pay $200 million to to resolve multistate litigation alleging that it improperly marketed its opioid addiction treatment drug Suboxone and thus caused false claims to be submitted to state Medicaid programs. This was part of a larger $1.4 billion civil and criminal settlement involving the U.S. Department of Justice, which issued its own announcement (see separate Violation Tracker entry).","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Britain","","publicly traded","","household and personal care products","personal care products","https://www.justice.gov/usao-wdva/pr/justice-department-obtains-14-billion-reckitt-benckiser-group-largest-recovery-case",""
"Reckitt Benckiser Group plc","Reckitt Benckiser","$1,347,000,000","$0","$1,347,000,000","2019","20190711","healthcare-related offenses","Controlled Substances Act violation","False Claims Act and related","Reckitt Benckiser Group PLC agreed to pay more than $1.3 billion to resolve its potential criminal and civil liability related to a federal investigation of the marketing of the opioid addiction treatment drug Suboxone. ","federal","agency action","U.S. Attorney-Western District of Virginia","civil and criminal","non-prosecution agreement","","","","","","","","","","","Britain","","publicly traded","","household and personal care products","personal care products","https://www.justice.gov/usao-wdva/pr/justice-department-obtains-14-billion-reckitt-benckiser-group-largest-recovery-case",""
"Rite Aid","Rite Aid","$300,000","$0","$300,000","2018","20181231","healthcare-related offenses","Controlled Substances Act violation","","","state","agency action","Rhode Island Attorney General","civil","","","","","","Rhode Island","","","","","","USA","Pennsylvania","publicly traded","RAD","retailing","retail-pharmacies","https://www.ri.gov/press/view/34947",""
"Rite Aid of Massachusetts, Inc.","Rite Aid","$177,000","$0","$177,000","2019","20190116","healthcare-related offenses","Controlled Substances Act violation","","Rite Aid agreed to pay $177,000 in settlement of allegations it failed to follow regulations designed to prevent substance abuse, by dispensing controlled substances in exchange for out-of-pocket payments rather than billing Medicaid, where a program exists to monitor use.","state","agency action","Massachusetts Attorney General","civil","","","","","","Massachusetts","","","","","","USA","Pennsylvania","publicly traded","RAD","retailing","retail-pharmacies","https://www.mass.gov/news/rite-aid-will-pay-177000-to-naloxone-fund-and-will-update-opioid-dispensing-practices-in",""
"Rouses Point Pharmaceuticals","","$5,421","$0","$5,421","2019","20190509","healthcare-related offenses","Medicare Coverage Gap Discount Program violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/Downloads/RousesPointPharmaCMP2018Q4050919.pdf",""
"Samaritan EMS, Inc.","","$942,373","$0","$942,373","2019","20190628","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Alabama","Union Grove","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Schering-Plough Corporation","Merck","$91,602,000","$91,602,000","$0","2006","20060829","healthcare-related offenses","off-label or unapproved promotion of medical products","False Claims Act and related","Schering-Plough agreed to pay $91.6 million to settle multistate litigation alleging it engaged in illegal sales and marketing programs of its drugs Temodar and Intron A and that it engaged in Medicaid fraud irelating to its Claritin RediTabs and K-Dur products. This was part of a larger $435 million civil and criminal settlement involving the federal government; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-schering-plough-corporation-3","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","USA","New Jersey","publicly traded","MRK","pharmaceuticals","pharmaceuticals","https://www.justice.gov/usao-ma/file/846656/download",""
"Serono Inc.","Merck KGaA (EMD)","$262,000,000","$262,000,000","$0","2005","20051017","healthcare-related offenses","off-label or unapproved promotion of medical products","False Claims Act and related","Serono agreed to pay $262 million to settle multistate litigation alleging that it defrauded Medicaid programs by promoting its AIDS drug Serostim for uses not approved by the Food and Drug Administration and by paying kickbacks to healthcare providers to encourage them to prescribe the drug for those uses. This was part of a larger $704 million civil and criminal settlement also involving the federal government; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-serono-sa","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Germany","","publicly traded","","pharmaceuticals","pharmaceuticals","https://www.oag.ca.gov/news/press-releases/attorney-general-bill-lockyer-us-department-justice-reach-704-million-national",""
"Shire Pharmaceuticals LLC","Takeda Pharmaceutical","$20,786,034","$20,786,034","$0","2014","20140924","healthcare-related offenses","off-label or unapproved promotion of medical products","False Claims Act and related","Shire agreed to pay $20.8 million to settle multistate litigation alleging that it promoted several drugs for uses not approved by the Food and Drug Administration and thus caused false claims to be submitted to state Medicaid programs. This was part of a larger $56.5 million settlement involving the federal government; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-shire-pharmaceuticals-llc","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Japan","","publicly traded","","pharmaceuticals","pharmaceuticals","https://www.justice.gov/opa/pr/shire-pharmaceuticals-llc-pay-565-million-resolve-false-claims-act-allegations-relating-drug",""
"Smith Centers for Foot & Ankle Care","","$37,688","$0","$37,688","2019","20190712","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Illinois","Chicago","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Southeastern Integrated Medical, PL","","$62,727","$0","$62,727","2019","20190606","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Southern Ocean Primary Care Associates, LLC","","$311,626","$0","$311,626","2019","20190807","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","New Jersey","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Stryker Biotech","Stryker","$135,000","$0","$135,000","2010","20100826","healthcare-related offenses","off-label or unapproved promotion of medical products","","Stryker Biotech agreed to pay $1.35 million in settlement of allegations it marketed orthopedic products for uses that were not approved by the U.S. Food & Drug Administration.","state","agency action","Massachusetts Attorney General","civil","","","","","","Massachusetts","Hopkinton","","","","","USA","Michigan","publicly traded","SYK","medical equipment and supplies","medical supplies","https://web.archive.org/web/20101009120129/http://www.mass.gov/?pageID=cagopressrelease&L=1&L0=Home&sid=Cago&b=pressrelease&f=2010_08_26_stryker_biotech&csid=Cago",""
"Stryker Biotech, LLC","Stryker","$167,000","$0","$167,000","2011","20110511","healthcare-related offenses","off-label or unapproved promotion of medical products","","alleged involvement in an unlawful scheme to promote bone growth products","state","agency action","Oregon Attorney General","civil","","","","","","Oregon","","","","","","USA","Michigan","publicly traded","SYK","medical equipment and supplies","medical supplies","https://www.doj.state.or.us/media-home/news-media-releases/pharmaceutical-company-pays-oregon-167000-to-resolve-illegal-marketing-allegations/",""
"Teva Pharmaceuticals","Teva Pharmaceutical Industries","$85,000,000","$0","$85,000,000","2019","20190526","healthcare-related offenses","Controlled Substances Act violation","","The Oklahoma Attorney General announced an $85 million settlement agreement with Israeli-based Teva Pharmaceuticals for its role in fueling the state's opioid epidemic.","state","agency action","Oklahoma Attorney General","civil","","","","","","Oklahoma","","","","","","Israel","","publicly traded","TEVA","pharmaceuticals","pharmaceuticals","http://www.oag.ok.gov/attorney-general-hunter-announces-settlement-with-teva-pharmaceuticals",""
"Top Rx","","$200,000","$0","$200,000","2016","20161118","healthcare-related offenses","Controlled Substances Act violation","","drug distribution abuse allegations","state","agency action","West Virginia Attorney General","civil","","","","","","West Virginia","","","","","","","","","","","","Three drug companies settle pain pill lawsuits with West Virginia for $800K, Charleston Gazette-Mail, November 18, 2016 (via Nexis).",""
"Transylvania Regional Hospital","","$25,000","$0","$25,000","2019","20190626","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","North Carolina","Brevard","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"U.S. Pharmaceutical Corporation","","$380,142","$0","$380,142","2019","20190719","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Georgia","Decatur","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"UCB Inc.","UCB","$9,893,322","$9,893,322","$0","2011","20110609","healthcare-related offenses","off-label or unapproved promotion of medical products","False Claims Act and related","UCB Inc. agreed to pay $9.9 million to settle multistate litigation alleging that it promoted the epilepsy drug Keppra for uses not approved by the Food and Drug Administration and thus caused false claims to be submitted to state Medicaid programs. This was part of a larger $34 million civil and criminal settlement involving the federal government; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-ucb-inc","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Belgium","","publicly traded","","pharmaceuticals","pharmaceuticals","https://www.justice.gov/opa/pr/us-subsidiary-belgian-pharmaceutical-manufacturer-pleads-guilty-label-promotion-company-pay",""
"Walgreens","Walgreens Boots Alliance","$200,000","$0","$200,000","2017","20170119","healthcare-related offenses","Controlled Substances Act violation","","Walgreens agreed to pay $200,000  as part of a settlement of allegations it failed to monitor drug use patterns or use professional judgment when dispensing controlled substances.","state","agency action","Massachusetts Attorney General","civil","","","","","","Massachusetts","","","","","","USA","Illinois","publicly traded","WBA","retailing","retail-pharmacies","https://web.archive.org/web/20170208042157/http://www.mass.gov/ago/news-and-updates/press-releases/2017/2017-01-19-walgreens-settlement.html",""
"Warner-Lambert","Pfizer","$190,000,000","$190,000,000","$0","2004","20040513","healthcare-related offenses","off-label or unapproved promotion of medical products","","Warner-Lambert, a subsidiary of Pfizer, agreed to pay $190 million to resolve multistate litigation relating to the marketing of its drug Neurontin for uses not approved by the Food and Drug Administration. The total included $152 million to be paid to state Medicaid programs and $38 million to state consumer fraud offices. All this was part of a larger $430 million civil and criminal settlement also involving the federal government; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-warner-lambert","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","USA","New York","publicly traded","PFE","pharmaceuticals","pharmaceuticals","https://web.archive.org/web/20100214194003/http://www.ag.ny.gov/media_center/2004/may/may13b_04.html",""
"Wyeth Pharmaceuticals, Inc.","Pfizer","$257,400,000","$257,400,000","$0","2013","20130730","healthcare-related offenses","off-label or unapproved promotion of medical products","","Wyeth agreed to pay $257.4 million to settle multistate litigation alleging that it promoted the sale and use of the kidney transplant drug Rapamune for uses not approved by the U.S. Food and Drug Administration. This was part of a larger $490.9 million civil and criminal settlement also involving the federal government, which issued its own announcement; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-wyeth-pharmaceuticals-inc","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","USA","New York","publicly traded","PFE","pharmaceuticals","pharmaceuticals","https://web.archive.org/web/20150906094937/http://www.ag.ny.gov/press-release/pharmaceutical-giant-pay-nearly-500-million-resolve-allegations-label-marketing-kidney",""
"WellCare Health Plans, Inc.","Centene","$373,800","$0","$373,800","2019","20190805","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","healthcare services","managed care","https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/Enforcement-Letters-Items/WellCareCMP080519",""
"West Texas Multicare Clinic, P.A. d/b/a Precision Chiropractic","","$10,000","$0","$10,000","2019","20191011","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","Amarillo","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Ohio River Laboratories, LLC","","$49,493","$0","$49,493","2019","20191004","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","Houston","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Physicians Group Services, P.A.","Physicians Group Services","$1,128,615","$0","$1,128,615","2019","20191002","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","","","","","","USA","Florida","privately held","","healthcare services","healthcare services","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Miller's Health System, Inc. d/b/a Miller's Merry Manor","","$51,489","$0","$51,489","2019","20191001","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Indiana","Portage","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Doctors Hospital of Augusta","HCA Healthcare","$180,000","$0","$180,000","2019","20190927","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Georgia","Augusta","","","","","USA","Tennessee","publicly traded","HCA","healthcare services","healthcare services","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Fredericksburg Family Practice PA d/b/a Cornerstone Clinic","","$53,549","$0","$53,549","2019","20190926","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Texas","Fredericksburg","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"American Clinical Solutions, LLC","","$61,546","$0","$61,546","2019","20190822","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","Boca Raton","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"St. Mary's Healthcare","","$15,000","$0","$15,000","2019","20191023","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Northern District of New York","civil","","","","","","New York","Amsterdam","","","","","","","","","","","https://www.justice.gov/usao-ndny/pr/amsterdam-hospital-pay-civil-penalty-violations-controlled-substances-act",""
"Nye's Pharmacy","","$185,000","$0","$185,000","2019","20190926","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of South Carolina","civil","","","","","","South Carolina","Conway","","","","","","","","","","","https://www.justice.gov/usao-sc/pr/nye-s-pharmacy-settles-allegations-controlled-substances-act-violations",""
"Avalign Technologies Inc.","","$9,500,000","$0","$9,500,000","2019","20190913","healthcare-related offenses","off-label or unapproved promotion of medical products","False Claims Act and related","","federal","agency action","U.S. Attorney-Southern District of New York","civil","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-settles-civil-fraud-claims-against-medical-device-manufacturer",""
"New Albertsons, L.P., d/b/a Osco Pharmacy","Cerberus Capital Management","$30,000","$0","$30,000","2019","20190909","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of New Hampshire","civil","","","","","","","","","","","","USA","New York","privately held","","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.justice.gov/usao-nh/pr/two-pharmacy-chains-pay-civil-monetary-penalties-resolve-alleged-violations-controlled",""
"Maxi Drug North, Inc., d/b/a Rite Aid","","$22,500","$0","$22,500","2019","20190909","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of New Hampshire","civil","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-nh/pr/two-pharmacy-chains-pay-civil-monetary-penalties-resolve-alleged-violations-controlled",""
"CVS Pharmacy Inc.","CVS Health","$77,600,000","$0","$77,600,000","2010","20101014","healthcare-related offenses","Controlled Substances Act violation","","CVS Pharmacy admitted that it unlawfully sold pseudoephedrine to criminals who made methamphetamine. As part of the agreement with federal prosecutors, CVS agreed to pay $75 million in civil penalties and to forfeit the $2.6 million in profits the company earned as a result of the illegal conduct.","federal","agency action","U.S. Attorney-Central District of California","civil and criminal","non-prosecution agreement","","","","","","","","","","","USA","Rhode Island","publicly traded","CVS","retailing","retail-pharmacies","https://www.justice.gov/archive/usao/cac/Pressroom/pr2010/148.html",""
"Walgreens Arizona Drug Co.","Walgreens Boots Alliance","$500,000","$0","$500,000","2011","20110804","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Arizona","civil","","","","","","","","","","","","USA","Illinois","publicly traded","WBA","retailing","retail-pharmacies","https://www.dea.gov/press-releases/2011/08/04/walgreens-pay-federal-government-500000-resolve-allegations-improperly",""
"King Soopers","Kroger","$13,000,000","$0","$13,000,000","2005","20051021","healthcare-related offenses","Controlled Substances Act violation","","King Soopers, City Market, and their parent company, Kroger, agreed to pay a record $7 million settlement for systemic violations of the Controlled Substances Act by the company's pharmacies. In addition to the penalty, Kroger agreed to implement a pharmacy compliance program estimated to cost over $6 million dollars in all 1,900 of its pharmacies nationwide.","federal","agency action","U.S. Attorney-District of Colorado","civil","","","","","","","","","","","","USA","Ohio","publicly traded","KR","retailing","retail-supermarkets","KING SOOPERS AGREES TO PAY RECORD AMOUNT FOR VIOLATIONS OF CONTROLLED SUBSTANCES ACT, US Fed News, October 21, 2005 (via Nexis).",""
"P.F. Laboratories Inc.","","$2,000,000","$0","$2,000,000","2004","20040623","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Connecticut","civil","","","","","","","","","","","","","","","","","","P.F. LABORATORIES AGREES TO PAY $2,000,000 TO RESOLVE DEA CIVIL PENALTY DISPUTE, US Fed News, June 23, 2004 (via Nexis).",""
"Medical Center Pharmacy","","$10,000","$0","$10,000","2012","20120320","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Maine","civil","","","","","","Maine","Brunswick","","","","","","","","","","","MEDICAL CENTER PHARMACY SETTLES DRUG RECORD-KEEPING COMPLAINT, US Fed News, March 20, 2012 (via Nexis).",""
"Stadtlander Operating Company, LLC, and PharMerica Drug Systems, Inc.","","$350,000","$0","$350,000","2002","20021023","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of New Hampshire","civil","","","","","","","","","","","","","","","","","","California drug supply firm fined $350,000, The Union Leader, October 23, 2002 (via Nexis).",""
"Metro Treatment Center Inc.","","$25,000","$0","$25,000","2008","20080417","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Kansas","civil","","","","","","Kansas","Wichita","","","","","","","","","","","METHADONE TREATMENT CENTER TO PAY $25,000 TO SETTLE FEDERAL LAWSUIT, US Fed News, April 17, 2008 (via Nexis).",""
"Maryland Medical System","","$250,000","$0","$250,000","2005","20050329","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-District of Maryland","civil","","","","","","Maryland","Baltimore","","","","","","","","","","","HOSPITAL CENTER AGREES TO PAY $250,000 TO SETTLE OXYCONTIN BASED CONTROLLED SUBSTANCE ACT VIOLATIONS, US Fed News, March 29, 2005 (via Nexis).",""
"NBTY, Inc.","Carlyle Group","$950,000","$0","$950,000","2004","20040721","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","U.S. Attorney-Eastern District of New York","civil","","","","","","","","","","","","USA","District of Columbia","publicly traded","CG","private equity (including portfolio companies)","private equity (including portfolio companies)","NBTY AGREES TO PAY $950,000 TO SETTLE CLAIMS THAT IT SHIPPED TABLETS USED IN ILLEGAL MANUFACTURING OF METHAMPHETAMINE, US Fed News, July 21, 2004 (via Nexis).",""
